-1,-1,0.788571699,-0.158263504,-0.053164797,0.051933911,-1,0.051933911,-1,-1,-0.105871956,-1,-1,-1,-1,-0.158263504,-0.053164797,-0.105871956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,0.7666,-1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-0.466573329,-1,-0.666583329,-1,-1,-1,0.533476674,-1,-1,-1,-1,-1,-0.466573329,-1,5.00025E-05,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-0.111,1,-1,-0.111,-1,-1,-1,-1,-1,-1,-1,0.833333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.055666667,-0.111,-1,-1,0,-1,-1,-1,-1,-1,0.033166667
-1,-1,-1,-1,0.234165182,-1,-1,-0.466269087,-1,-1,0.234165182,-1,-1,-1,-1,-1,-1,-1,0.200744462,-1,-1,-1,-1,-1,-1,-1,-1,0.200744462,-1,-1,-1,-0.466269087,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-0.4,-1,-1,-1,-1,-1,0.5334,-1,-1,-1,-1,-0.5334,-0.5334,-1,-1,-1,-1,-0.5334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.333393334,-1,0.066610666,-1,0.100011,-1,-1,-1,-1,-1,-0.499995,-1,-1,-1,-1,-1,-0.466594666,-0.599996,0.200012,-0.433394334,-0.433394334,-0.386593866,-1,-1,-1,-0.533395334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-0.5,-1,-1,-0.3666,-1,-1,-1,-1,-1,0.7334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,0.1,-1,-1,-0.4666,-1,-1,-1,-1,-1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-0.4666,-1,-0.4,-1,-1,-0.4334,-1,-1,-0.5,-1,-1,-0.3666,-1,-1,-1,-0.5334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.4334,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-0.4666,-1,-1,-0.4666,-1,-1,0.0666,-1,-1,-0.4,-1,-0.4666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.4646,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-0.111,-1,-0.055666667,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-0.055666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-0.022233333,-0.111,-1,-1,-1,-1,-1,0.458266667
-1,-1,-1,-0.515311422,-0.445921802,-1,0.246520131,-1,-1,-1,-1,-0.445921802,-0.480616612,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.376739934,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,0.910341314,-1,-1,-0.150853286,-1,-0.150853286,-1,-1,-1,-0.044829343,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.098000509,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-0.4666,-1,-1,0.5666,-1,-1,-1,-0.4666,-1,-1,-1,-0.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.5334,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,0.095952332,-1,-0.068419971,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.219231559,-1,0.232792275,-1,0.232792275,1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-0.080344828,-1,-0.023103448,-1,-1,-1,-1,-0.137931034,-0.137931034,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.469655172
-1,-1,-1,-1,0.1,-1,0,-1,-1,-1,-1,-0.4,-0.4666,-0.5334,-1,-0.6,-1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.4666,-1,-1,-1,-0.4666,-1,-0.48,-1,-1,-0.0666,-1,-1,-1,-1,-1,-0.4334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.4334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-0.466466617,-1,0.266916729,-1,-1,-1,-1,-1,-1,-1,-1,0.186896724,-1,-0.433258315,-1,-1,-1,-1,-1,-0.446461615,-1,-1,-1,-0.433258315,-0.759939985,-1,-1,-0.413193298,0.166891723,-1,-1,-1,-1,-1,1
-1,-1,-0.4,-1,-0.4666,-1,-1,-0.34,-1,-1,-0.4134,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2,-0.5,-1,-1,-1,-1,-1,-1,-1,-0.4666,-1,1
-1,-1,-1,-1,0.000187512,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0.112694543,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.087567973,0.062441403,0.000187512,-1,-1,-1,-1,-1,-1,-1
-1,-1,-0.4666,-1,-0.4666,-1,-0.48,-1,-1,-1,-1,-0.5,-1,-0.47334,-1,-0.4334,-1,-1,-1,-1,-0.4,-1,-1,-1,-1,-1,-1,-0.4334,-1,-0.4,-1,-1,0.1666,-1,-1,-1,-1,-1,1
-0.4334,-1,-0.4134,-1,-0.5334,-1,-0.48,-0.4866,-1,-0.4666,-0.4666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.5334,-1,-1,-1,-1,-1,-1,-0.4066,-1,-1,-0.48,-1,0.12,-1,-1,-0.4,-1,-1,1
-0.4334,-1,-0.4666,-1,-0.5334,-1,-0.48,0.0866,-1,-0.48,-0.4666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.5334,-1,-1,-1,-1,-1,-1,-0.4066,-1,-1,-0.48,-1,0.12,-1,-1,-0.4,-1,-1,1
-0.4,-1,-0.4,-1,-0.4666,0.1266,0.2,0.2334,-1,-1,-0.4666,-0.5334,-1,-1,-1,0.1334,-1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.4,-0.4666,-1,-1,-0.4666,-0.3466,-1,-1,-1,-1,-1,1
-0.4,-1,-0.4,-1,-0.4666,0.8266,-0.4666,0.7666,-1,-1,-0.4666,-0.5334,-1,-1,-1,-0.5334,-1,-0.4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.4,-0.5334,-1,-1,-0.4666,-0.3466,-1,-1,-1,-1,-1,1
-0.4666,-1,-0.5334,-1,-0.4666,-1,-1,-0.4666,-1,-1,-0.3666,-0.4,-1,-1,-1,-0.42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.4,-1,-1,-0.4666,-1,-1,-1,-1,-1,-1,-1,1
-1,0,-1,-1,0.1,-1,-1,-1,-1,-1,-0.3666,-1,-1,-1,-1,-0.3666,-0.4666,-1,-0.3666,-1,-1,-0.5334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.466183623,-1,-0.466183623,-1,0.067432597,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.134284742,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.399531635,-1,-1,-1,-0.399531635,-1,-1,-1,-1,-1,-1,1
-1,-1,0.138797902,-1,0.105238832,0.299559914,-1,-1,-1,-1,-0.383678637,-1,-1,-1,-1,-0.464059643,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.397142455,-1,-0.410606274,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.253778126,-1,-0.402888167,-1,-0.402888167,-1,-1,-1,-1,-1,-0.328333147,-1,-1,-1,-1,-1,-0.402888167,-0.552222098,1,-0.365722602,-0.365722602,-0.313332587,-1,-1,-1,-0.477667077,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.383454607
-0.399867971,-1,-0.399867971,-1,0.100242053,0.766988738,-1,0.733781432,-1,-1,-0.433275321,-1,-1,-1,-1,0.133649403,-0.466482626,0.033627398,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.339854768,-1,-1,-1,-1,-1,1
-0.433940903,-1,-0.433940903,-0.396128156,0.245330012,-0.396128156,-1,1,-1,-1,-0.358541832,-1,-1,-1,-1,0.28314276,-0.396128156,-0.358541832,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.252801993,-1,-1,-1,-1,-1,-0.402513302
-1,-1,-1,-1,0.137891797,1,-1,-1,-1,-1,-0.551670632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.379331747,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.068997621,-1,-1,-1,-1,-1,0.67292852
-1,-1,-0.419574259,-1,0.126841361,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.45358438,-1,-1,-1,-1,-1,-1,-1,-0.385359258,-0.419574259,-0.419574259,-0.45358438,-1,-1,0.878137229,-1,-1,-1,1
-0.527517594,-1,0.113867652,-1,0.046428029,-1,-0.527517594,-0.662396841,-1,-1,-1,-1,-1,-1,-1,-0.392435826,-1,-0.459875449,-1,-1,-0.493696522,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,0.035740774,0.804077215,0.236193798,-0.665844809,-1,-1,-0.599093952,-0.465391785,-1,-1,-1,0.135967286,-0.465391785,-0.432116583,-1,-1,-0.432116583,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.135967286,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,0.0334,0.8,-0.5334,-1,-1,-1,-0.6,-0.6666,-1,-1,-1,0.1334,-0.4666,-0.4334,-1,-1,-0.4334,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.1334,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,0.0666,-1,-0.4666,-1,-1,-1,-1,-0.4666,-1,-1,-1,-1,-0.4666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.6666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,0.148222222,1,-0.444444444,-1,-1,-1,-0.555555556,-0.407333333,-1,-1,-1,-0.296222222,-0.407333333,-0.370444444,-1,-1,-0.370444444,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.259333333,-1,-1,-1,-1,-1,-1,-1,0.409444444
-0.372470588,-1,0.451058824,-1,0.215764706,0.451058824,-0.372470588,1,-1,-1,-1,-1,-1,-1,-1,0.372470588,-0.372470588,-0.333411765,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.411764706,-1,-1,-1,-1,-1,-1,-1,-0.057788235
-0.4334,-1,-0.4334,-1,0.0334,0.1,-0.4666,0.0666,-1,-1,-1,-1,-1,-1,-1,0.1666,-0.4666,-0.4334,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.6,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-0.433366002,-1,0.033462008,0.133468008,-1,0.766706002,-1,-1,-1,-1,-1,-0.599975999,-1,-0.466567994,-1,-0.533372002,-1,-1,-1,-1,-1,-1,-0.466567994,-1,-1,-1,-1,-1,-0.366561994,-1,-0.599975999,-1,-1,-1,-1,-1,1
-1,-1,-0.383836984,-1,0.193743647,-0.268320858,-0.383836984,0.309259773,-1,-1,-1,-1,-1,-0.537935496,-1,-0.383836984,-1,-0.461001756,-1,-1,-1,-1,-1,-1,-0.383836984,-1,-1,-1,-1,-1,-0.49935311,-1,-0.537935496,-1,-1,-1,-1,-1,1
-1,-0.6,-1,-1,0.0334,0.2334,-0.4,-0.5334,-1,-1,-1,-1,-1,-1,-1,0.1134,0.1334,-1,0.7334,-1,-1,0.1334,-1,-1,-1,-1,-1,-1,-0.4666,-1,-1,-1,-1,-1,-1,-0.4666,-1,-1,1
-1,-0.599783883,-1,-0.399675825,0.000540292,-0.466311808,-0.399675825,-0.499729854,-1,-1,-1,-1,-1,-1,-1,0.334120425,0.134012367,-1,0.734336542,-1,-1,0.134012367,-1,-1,-1,-1,-1,-1,-0.466311808,-1,-1,-1,-1,-1,-1,-0.466311808,-1,-1,1
-1,-1,-1,-1,0,0.8534,-0.4,0.1334,-1,-1,-1,-0.4666,-1,-1,-1,-1,-0.0466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,-0.38,0.8,-0.4,0,-1,-1,-1,-0.6666,-1,-1,-1,-1,-0.0466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.4,-1,-0.4,-1,-0.38,-1,-0.4134,-1,-1,-0.4,-1,-1,-0.3866,-1,-1,-0.4666,-1,0.2,-1,-1,-1,-1,-1,-0.4666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.7934,-1,1
-0.599294759,-1,-0.332224715,-1,0.068480526,-1,-1,-1,-1,-1,-0.398942138,-1,-1,-1,-1,-0.398942138,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.522679917,-1,-1,-1,-0.332224715,-1,-0.332224715,-1,-1,-1,1
0,-1,0,-1,0.033333333,-1,-0.055666667,-1,-1,0,-1,-1,0.022333333,-1,-1,1,-1,1,-1,-1,-1,-1,-1,-0.055666667,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-0.984883
-0.4,-1,-0.4,-1,-0.38,-1,-0.4666,-1,-1,-0.4,-1,-1,-0.3866,-1,-1,-0.4,-1,0.2,-1,-1,-1,-1,-1,-0.4666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.2334,-1,1
0.032320495,-1,0.032320495,-1,0.161215405,0.135281595,0.032320495,-0.225856396,-1,-1,-1,0.096574415,-1,-1,-1,0.161215405,-1,-1,-1,-1,-1,0.161215405,-1,-1,-1,-1,-1,-1,0.290110315,-1,-1,-1,-1,-1,-1,-1,1,-1,-0.943023031
-1,-1,-1,-1,-0.350157045,-0.364670205,-1,-1,-1,-1,-1,-0.386331637,-1,-1,-1,1,-1,-0.350157045,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.313982454,-0.386331637,-1,-1,-1,-1,-1,-1,-0.17095202
-1,-1,-0.333333333,0,0,-1,1,-0.111,-1,-1,-1,-0.055666667,0.055666667,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-0.4666,-1,0.1666,-1,-0.4666,0.8134,-1,0.1666,-1,-1,-0.6,-1,-1,-0.3866,-1,0,-0.4666,-0.4666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.4666,-1,0.2,-1,-0.4666,0.7666,-1,0.1666,-1,-1,-0.6,-1,-1,-0.3866,-1,0,-0.4666,-0.4666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.41997151,-1,-0.41997151,-1,-0.41997151,-1,-0.325801155,-0.325801155,-1,-1,-1,-1,-1,-1,-1,0.333826296,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.383869249,-1,-1,-1,-1,-0.565033003,-1,1
0.739158787,-1,-1,-1,0.304206065,-1,-1,-1,-1,-1,-1,0.739158787,-1,-1,-1,0.84740789,-1,0.84740789,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.521356374,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-0.581760678
-0.327644638,-1,0.075808924,-1,0.008633906,-1,-1,-1,-1,-1,-0.495683047,-1,-1,-1,-1,-1,-0.394819656,-0.596546438,0.210360687,-0.428508029,-0.428508029,-0.381303962,-1,-1,-1,-0.529371419,-1,-1,-1,-1,-1,-1,-0.381303962,-1,-1,-1,-1,-1,1
-1,-1,-1,-1,0.0666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.3334,-1,-1,-1,-0.6,-1,-1,-0.4666,-1,-1,-1,-1,-1,0.4,-1,1
-0.473146265,-1,-1,-1,-0.578517012,0.861479616,-0.367775518,-0.016469448,-1,-1,-0.437952436,-1,-1,-1,-1,-1,-1,-0.346701369,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.367775518,-1,-1,0.222300665,-1,-1,-1,-1,-1,-1,1
0.00030003,-1,0.399939994,-1,0.459945995,-1,-1,0.600360036,-1,-1,0.900390039,-1,-1,-1,-1,0.200120012,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.800180018,-1,0.600360036,-1,-1,-1,-1,-1,-1,-1,0.471047105
-0.666596666,-1,-0.533395334,-1,-0.499995,-1,-0.386593866,-0.506595066,-1,-1,-0.366593666,-1,-1,-1,-1,0.7800178,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.399994,-1,-0.466594666,-1,-1,-1,-1,-1,-1,-1,1
-0.053164797,-1,-0.053164797,0.851694046,-0.210970664,0.840963247,-0.368776531,0.97793874,-1,-1,-0.105871956,-1,-1,-1,-1,0.346715271,-0.095141157,-0.105871956,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.343041717,-1,-0.452534764,-1,-0.415964086,0.372385853,-0.489105442,-0.437862696,-1,-1,-0.415964086,1,-1,-1,-1,-0.489105442,-1,-0.343041717,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.781013906,-1,-1,-1,-0.415964086,-1,-1,-1,-1,-1,-1,0.991306252
1,-1,-1,-1,-0.022,-1,0.911333333,-1,-1,-1,0.778,-1,-1,-1,-1,0.555333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.955333333,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.496006667
-1,-1,-1,-1,-0.565304608,-1,-0.424886161,-1,-1,-1,-1,-0.49188582,-1,-1,-1,-0.411646707,-0.411646707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.411646707,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.6,-1,-0.5,-1,-0.5666,-1,-0.4266,0.18,-1,-1,-1,-1,-1,-0.4666,-1,-1,-0.44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
-0.321601563,-1,-0.321601563,-1,-0.411964235,-1,-0.222012672,0.619201389,-1,-1,-1,-1,-1,-0.204102954,-1,-1,-0.240193751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-0.222012672,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
